,Administrative,Informational,ProductRelated,BounceRates,PageValues,SpecialDay,Revenue
9597,6,3,26,0.005882353,8.045767732,0.0,1
9598,5,1,118,0.001680672,38.7483363,0.0,1
9599,2,0,22,0.005555556,5.00765405,0.0,0
9600,0,0,1,0.2,0.0,0.0,0
9601,5,0,56,0.006578947,0.0,0.0,0
9602,0,0,17,0.0,0.0,0.0,0
9603,9,0,95,0.003,2.815539375,0.0,0
9604,0,2,89,0.013636364,0.0,0.0,1
9605,1,2,31,0.0,0.0,0.0,0
9606,2,2,20,0.008333333,0.0,0.0,0
9607,2,0,145,0.002857143,0.780277403,0.0,1
9608,4,0,3,0.0,0.0,0.0,1
9609,0,0,4,0.0,0.0,0.0,0
9610,2,0,11,0.0,46.308063,0.0,1
9611,2,0,22,0.0,19.10349568,0.0,1
9612,0,0,5,0.0,0.0,0.0,0
9613,0,0,9,0.007407407,0.0,0.0,0
9614,1,0,7,0.0,0.0,0.0,0
9615,1,3,27,0.006896552,0.0,0.0,0
9616,5,2,54,0.0,0.0,0.0,1
9617,0,0,19,0.0,0.0,0.0,0
9618,0,0,10,0.0,0.0,0.0,0
9619,3,0,44,0.005581395,0.0,0.0,0
9620,0,0,5,0.0,0.0,0.0,0
9621,0,0,11,0.018181818,0.0,0.0,0
9622,0,2,5,0.057142857,0.0,0.0,0
9623,1,0,17,0.047058824,0.0,0.0,1
9624,0,0,51,0.003921569,0.0,0.0,0
9625,0,0,17,0.01875,0.0,0.0,0
9626,2,0,6,0.033333333,0.0,0.0,0
9627,0,0,64,0.004761905,0.0,0.0,1
9628,2,0,41,0.012195122,5.850665427,0.0,0
9629,1,0,19,0.011764706,28.11635484,0.0,1
9630,5,0,51,0.007126437,0.0,0.0,0
9631,0,0,1,0.2,0.0,0.0,0
9632,0,0,30,0.0,0.0,0.0,0
9633,2,4,18,0.0,41.64625944,0.0,1
9634,0,1,30,0.033333333,0.0,0.0,0
9635,5,1,72,0.001315789,0.0,0.0,0
9636,0,0,23,0.008695652,0.0,0.0,0
9637,0,0,15,0.02,0.0,0.0,0
9638,0,0,64,0.0125,0.0,0.0,0
9639,8,1,17,0.019047619,0.0,0.0,0
9640,2,1,19,0.0,0.0,0.0,0
9641,0,0,38,0.0,0.0,0.0,0
9642,5,0,6,0.0,0.0,0.0,0
9643,1,0,77,0.012727273,14.38546841,0.0,0
9644,2,0,33,0.0,12.45078371,0.0,1
9645,1,0,49,0.0,0.0,0.0,0
9646,7,5,42,0.001960784,0.0,0.0,0
9647,0,0,34,0.0,0.0,0.0,0
9648,0,0,7,0.0,0.0,0.0,0
9649,5,5,38,0.004545455,0.0,0.0,0
9650,0,0,29,0.004597701,0.0,0.0,0
9651,6,0,22,0.0,65.74605279,0.0,0
9652,5,0,53,0.003773585,0.0,0.0,0
9653,4,0,53,0.017857143,0.0,0.0,0
9654,10,1,82,0.004318937,13.9750483,0.0,1
9655,0,0,2,0.0,0.0,0.0,0
9656,6,0,12,0.0,0.0,0.0,0
9657,0,0,27,0.007407407,0.0,0.0,1
9658,0,2,18,0.0,0.0,0.0,0
9659,0,0,6,0.016666667,0.0,0.0,0
9660,2,2,1,0.0,0.0,0.0,0
9661,0,0,7,0.0,0.0,0.0,0
9662,4,0,31,0.0,0.0,0.0,0
9663,0,0,25,0.0,0.0,0.0,0
9664,1,2,100,0.0,0.0,0.0,1
9665,1,0,10,0.0,0.0,0.0,0
9666,0,2,3,0.1,0.0,0.0,0
9667,3,0,20,0.0,38.26667925,0.0,1
9668,0,0,4,0.0,0.0,0.0,0
9669,5,0,36,0.0,0.0,0.0,0
9670,6,0,17,0.028571429,14.10739957,0.0,1
9671,0,0,3,0.066666667,0.0,0.0,0
9672,0,0,3,0.0,0.0,0.0,0
9673,0,0,2,0.2,0.0,0.0,0
9674,11,0,36,0.0,0.0,0.0,0
9675,0,0,83,0.004938272,0.0,0.0,0
9676,1,0,27,0.007407407,0.0,0.0,0
9677,0,0,14,0.0,0.0,0.0,0
9678,0,0,27,0.0,0.0,0.0,0
9679,0,0,12,0.004545455,0.0,0.0,0
9680,0,0,6,0.0,0.0,0.0,0
9681,0,0,11,0.0,0.0,0.0,0
9682,6,2,37,0.003409091,0.0,0.0,0
9683,6,0,71,0.004054054,12.30811748,0.0,1
9684,0,0,19,0.010526316,0.0,0.0,0
9685,0,0,7,0.0,59.75418351,0.0,1
9686,0,0,87,0.0,38.00063931,0.0,1
9687,0,0,3,0.066666667,0.0,0.0,0
9688,6,5,179,0.002551834,18.08361086,0.0,0
9689,6,9,119,0.003125,32.32493691,0.0,1
9690,7,1,85,0.006818182,10.1319644,0.0,0
9691,0,0,52,0.0,0.0,0.0,0
9692,1,0,26,0.022666667,11.70614611,0.0,1
9693,0,0,22,0.00952381,0.0,0.0,0
9694,0,0,1,0.2,0.0,0.0,0
9695,5,2,7,0.0,0.0,0.0,1
9696,0,2,41,0.004651163,0.0,0.0,0
9697,2,0,6,0.05,0.0,0.0,0
9698,1,0,23,0.0,36.54680355,0.0,1
9699,0,0,9,0.0,13.1168283,0.0,1
9700,0,0,2,0.0,0.0,0.0,0
9701,1,0,27,0.0,0.0,0.0,0
9702,0,0,8,0.0,0.0,0.0,0
9703,0,0,11,0.0,0.0,0.0,0
9704,16,1,113,0.007936508,0.0,0.0,0
9705,6,3,172,0.001396648,0.0,0.0,0
9706,0,0,38,0.039473684,0.0,0.0,0
9707,7,0,40,0.0,48.66217061,0.0,1
9708,5,0,8,0.0,0.0,0.0,0
9709,12,9,351,0.012452132,1.984555788,0.0,0
9710,0,0,8,0.025,0.0,0.0,0
9711,0,0,1,0.2,0.0,0.0,0
9712,2,10,54,0.005128205,25.82676446,0.0,0
9713,8,2,31,0.011111111,13.89178731,0.0,0
9714,2,2,162,0.0,77.10821943,0.0,1
9715,0,0,2,0.2,0.0,0.0,0
9716,5,0,28,0.0,0.0,0.0,0
9717,2,0,15,0.0,0.0,0.0,0
9718,0,0,1,0.2,0.0,0.0,0
9719,5,0,70,0.004285714,0.0,0.0,0
9720,17,0,45,0.002678571,7.180348301,0.0,1
9721,2,0,11,0.0,0.0,0.0,0
9722,5,0,9,0.026666667,0.0,0.0,0
9723,3,0,94,0.001030928,0.0,0.0,0
9724,0,0,13,0.0,0.0,0.0,0
9725,3,0,4,0.0,0.0,0.0,0
9726,1,2,20,0.015873016,0.0,0.0,0
9727,13,1,59,0.0,167.2308336,0.0,1
9728,0,0,23,0.013043478,0.0,0.0,0
9729,1,0,9,0.041666667,0.0,0.0,0
9730,3,1,64,0.013432836,29.88386066,0.0,0
9731,10,0,66,0.007142857,0.0,0.0,0
9732,6,0,41,0.0,0.0,0.0,0
9733,13,0,22,0.008,25.00423187,0.0,1
9734,0,0,6,0.0,0.0,0.0,0
9735,0,0,53,0.0,0.0,0.0,0
9736,8,1,81,0.002325581,15.56462164,0.0,1
9737,9,0,70,0.002898551,0.0,0.0,0
9738,0,0,19,0.0,0.0,0.0,0
9739,17,2,49,0.017486339,2.580028334,0.0,0
9740,2,0,8,0.0,0.0,0.0,0
9741,0,0,41,0.0,19.51010101,0.0,1
9742,5,0,138,0.0,17.63434621,0.0,0
9743,0,0,7,0.0,0.0,0.0,0
9744,4,0,3,0.0,0.0,0.0,0
9745,4,0,29,0.005882353,0.0,0.0,1
9746,5,4,81,0.013793103,0.0,0.0,0
9747,0,0,11,0.022222222,0.0,0.0,0
9748,5,1,55,0.0,4.007065498,0.0,0
9749,3,6,15,0.011594203,0.0,0.0,1
9750,5,0,59,0.0,24.7526533,0.0,1
9751,4,0,6,0.0,0.0,0.0,0
9752,0,0,9,0.0,0.0,0.0,0
9753,0,0,20,0.0,0.0,0.0,0
9754,0,0,9,0.0,0.0,0.0,0
9755,13,4,166,0.0,4.115853586,0.0,0
9756,5,0,15,0.0,0.0,0.0,0
9757,0,0,8,0.0,0.0,0.0,0
9758,0,0,40,0.004166667,0.0,0.0,1
9759,3,4,106,0.005165165,19.03391341,0.0,1
9760,0,0,13,0.0,0.0,0.0,0
9761,4,0,9,0.0,0.0,0.0,0
9762,2,0,24,0.0,15.27655756,0.0,1
9763,0,3,66,0.005797101,0.0,0.0,0
9764,9,1,116,0.000655738,42.7752197,0.0,1
9765,1,0,15,0.0,0.0,0.0,0
9766,1,0,6,0.033333333,0.0,0.0,0
9767,0,0,64,0.00625,0.0,0.0,0
9768,2,0,9,0.0,0.0,0.0,0
9769,0,0,1,0.2,0.0,0.0,0
9770,0,0,11,0.036363636,0.0,0.0,0
9771,10,4,20,0.0,0.0,0.0,0
9772,0,0,8,0.0,0.0,0.0,0
9773,2,0,66,0.028955224,0.0,0.0,0
9774,2,0,4,0.016666667,0.0,0.0,0
9775,0,0,41,0.007317073,0.0,0.0,0
9776,0,0,1,0.2,0.0,0.0,0
9777,4,0,20,0.0,4.84736534,0.0,1
9778,0,0,21,0.052380952,0.0,0.0,0
9779,0,0,35,0.012121212,0.0,0.0,0
9780,13,5,154,0.005767417,0.0,0.0,0
9781,0,0,1,0.2,0.0,0.0,0
9782,0,0,12,0.0,0.0,0.0,0
9783,1,1,50,0.013,0.0,0.0,0
9784,8,0,20,0.033333333,0.0,0.0,0
9785,5,0,2,0.0,0.0,0.0,1
9786,0,0,6,0.066666667,0.0,0.0,0
9787,0,0,2,0.0,0.0,0.0,0
9788,5,0,69,0.000342466,0.0,0.0,0
9789,1,0,63,0.024623656,0.0,0.0,0
9790,10,1,28,0.006451613,0.0,0.0,0
9791,0,0,8,0.05,0.0,0.0,0
9792,0,0,49,0.0,62.93549178,0.0,1
9793,1,1,82,0.005,77.25951671,0.0,1
9794,0,0,15,0.0125,0.0,0.0,0
9795,0,0,9,0.0,0.0,0.0,0
9796,2,0,17,0.011111111,0.0,0.0,0
9797,0,0,5,0.0,0.0,0.0,0
9798,0,0,3,0.033333333,0.0,0.0,0
9799,0,0,5,0.0,0.0,0.0,0
9800,0,0,49,0.012244898,0.0,0.0,0
9801,0,0,37,0.001081081,0.0,0.0,0
9802,8,2,14,0.0,0.0,0.0,1
9803,2,0,137,0.008321168,0.0,0.0,1
9804,1,0,21,0.0,0.0,0.0,0
9805,0,0,1,0.2,0.0,0.0,0
9806,8,1,349,0.000568182,1.625051033,0.0,0
9807,1,0,112,0.003933137,0.0,0.0,0
9808,3,0,33,0.0,0.0,0.0,0
9809,2,0,24,0.0,0.0,0.0,0
9810,12,2,48,0.003846154,29.76290794,0.0,0
9811,8,0,18,0.0,0.0,0.0,0
9812,0,0,9,0.0,0.0,0.0,0
9813,2,0,6,0.0,0.0,0.0,0
9814,4,0,41,0.019047619,0.0,0.0,0
9815,0,0,42,0.01,0.0,0.0,0
9816,2,0,35,0.006944444,64.25350176,0.0,0
9817,0,0,40,0.0075,0.0,0.0,0
9818,9,6,33,0.02,17.02873771,0.0,0
9819,0,0,1,0.2,0.0,0.0,0
9820,3,0,70,0.0,0.0,0.0,0
9821,0,1,58,0.015819209,0.0,0.0,1
9822,0,0,11,0.027272727,0.0,0.0,0
9823,0,0,8,0.0,0.0,0.0,0
9824,2,0,8,0.0,0.0,0.0,0
9825,0,3,6,0.0,0.0,0.0,0
9826,0,0,16,0.0125,0.0,0.0,0
9827,0,0,22,0.03030303,0.0,0.0,1
9828,0,0,2,0.1,0.0,0.0,0
9829,3,2,69,0.002816901,5.931332852,0.0,0
9830,0,0,1,0.2,0.0,0.0,0
9831,2,1,97,0.003436426,5.770973155,0.0,1
9832,5,0,8,0.022222222,0.0,0.0,0
9833,1,0,100,0.0,0.0,0.0,0
9834,0,0,1,0.2,0.0,0.0,0
9835,4,0,7,0.03,0.0,0.0,0
9836,1,0,14,0.051282051,0.0,0.0,0
9837,4,0,182,0.003850267,8.665280918,0.0,1
9838,2,1,23,0.0,9.331744184,0.0,1
9839,1,2,64,0.012121212,0.0,0.0,0
9840,0,0,20,0.0,0.0,0.0,0
9841,0,0,7,0.085714286,0.0,0.0,0
9842,3,0,67,0.004411765,0.0,0.0,0
9843,1,0,61,0.0,20.15710234,0.0,1
9844,0,0,28,0.0,0.0,0.0,0
9845,13,5,202,0.001904762,3.651726351,0.0,1
9846,0,2,35,0.005405405,0.0,0.0,0
9847,4,0,10,0.0,0.0,0.0,0
9848,6,0,21,0.0,0.0,0.0,0
9849,6,2,41,0.0,3.836079931,0.0,1
9850,0,0,4,0.0,0.0,0.0,0
9851,8,6,35,0.004761905,34.98992634,0.0,0
9852,1,2,41,0.009302326,0.0,0.0,0
9853,2,0,17,0.0,0.0,0.0,0
9854,0,0,38,0.0,23.6645871,0.0,1
9855,0,1,108,0.008873457,0.0,0.0,0
9856,0,0,4,0.1,0.0,0.0,0
9857,2,1,64,0.014830918,21.74053053,0.0,0
9858,4,0,21,0.038095238,0.0,0.0,0
9859,0,3,153,0.006174089,0.0,0.0,0
9860,5,6,230,0.004444444,3.359435653,0.0,0
9861,0,0,5,0.12,0.0,0.0,0
9862,2,1,20,0.017391304,0.0,0.0,0
9863,4,1,5,0.0,0.0,0.0,0
9864,0,0,1,0.2,0.0,0.0,0
9865,1,0,22,0.0,0.0,0.0,0
9866,0,0,7,0.028571429,0.0,0.0,0
9867,0,0,37,0.003809524,0.0,0.0,0
9868,2,0,10,0.022857143,0.0,0.0,0
9869,1,0,13,0.030769231,0.0,0.0,0
9870,0,0,2,0.0,0.0,0.0,0
9871,0,2,0,0.0,0.0,0.0,0
9872,7,0,16,0.0,0.0,0.0,0
9873,9,4,132,0.012738095,8.960747931,0.0,1
9874,0,0,7,0.0,32.90611766,0.0,1
9875,2,1,42,0.000775194,0.0,0.0,0
9876,0,0,53,0.011538462,12.32661404,0.0,1
9877,2,2,8,0.038888889,0.0,0.0,0
9878,0,0,1,0.2,0.0,0.0,0
9879,1,0,44,0.0,32.81205711,0.0,1
9880,4,2,133,0.003381995,28.03795985,0.0,0
9881,0,4,141,0.006103286,0.0,0.0,0
9882,1,0,30,0.0,0.0,0.0,0
9883,5,0,39,0.0,71.38981221,0.0,1
9884,2,0,17,0.0,0.0,0.0,0
9885,2,1,24,0.004166667,7.945368291,0.0,0
9886,4,0,4,0.04,0.0,0.0,0
9887,7,1,37,0.005952381,0.0,0.0,1
9888,0,0,25,0.016,0.0,0.0,0
9889,0,0,59,0.017241379,0.0,0.0,0
9890,0,0,100,0.000444444,0.0,0.0,0
9891,0,0,14,0.0,0.0,0.0,0
9892,3,0,3,0.0,0.0,0.0,0
9893,0,0,7,0.028571429,0.0,0.0,1
9894,4,0,137,0.003165468,0.0,0.0,0
9895,1,0,26,0.016,25.21523293,0.0,0
9896,0,0,3,0.2,0.0,0.0,0
9897,0,1,26,0.0,0.0,0.0,0
9898,0,0,19,0.010526316,0.0,0.0,0
9899,0,0,23,0.058550725,0.0,0.0,0
9900,0,0,2,0.0,0.0,0.0,0
9901,0,6,423,0.006293706,0.25272174,0.0,0
9902,2,0,29,0.0,84.87572674,0.0,1
9903,0,0,7,0.082142857,0.0,0.0,0
9904,4,2,82,0.0,9.055465887,0.0,1
9905,4,0,11,0.0,0.0,0.0,0
9906,0,0,38,0.0,0.0,0.0,0
9907,0,0,1,0.2,0.0,0.0,0
9908,1,0,23,0.0,57.3158913,0.0,1
9909,0,0,23,0.0,0.0,0.0,0
9910,0,0,8,0.058333333,0.0,0.0,0
9911,7,0,6,0.0,0.0,0.0,0
9912,0,0,32,0.00625,0.0,0.0,0
9913,6,2,148,0.008732719,6.194287817,0.0,1
9914,8,4,46,0.003773585,13.90010917,0.0,1
9915,8,0,52,0.0,0.0,0.0,0
9916,1,0,6,0.0,0.0,0.0,0
9917,0,0,2,0.0,0.0,0.0,0
9918,1,2,156,0.006289308,0.0,0.0,0
9919,11,0,33,0.0,9.581162201,0.0,1
9920,10,0,60,0.004545455,0.0,0.0,0
9921,2,0,9,0.0,0.0,0.0,0
9922,4,5,61,0.0,0.0,0.0,0
9923,1,0,22,0.0,0.0,0.0,0
9924,0,0,32,0.0125,0.0,0.0,0
9925,0,0,21,0.0,16.1585582,0.0,1
9926,3,0,8,0.0,0.0,0.0,0
9927,0,0,8,0.025,0.0,0.0,0
9928,0,0,1,0.2,0.0,0.0,0
9929,0,0,10,0.0,0.0,0.0,0
9930,10,6,280,0.003424658,7.983438638,0.0,0
9931,0,0,18,0.0375,0.0,0.0,0
9932,0,0,2,0.0,0.0,0.0,0
9933,10,0,88,0.004395604,8.27583441,0.0,0
9934,1,0,3,0.0,0.0,0.0,0
9935,2,1,40,0.0,0.0,0.0,0
9936,0,0,9,0.088888889,0.0,0.0,0
9937,0,0,1,0.2,0.0,0.0,0
9938,0,0,5,0.0,0.0,0.0,0
9939,14,2,64,0.014155251,9.641067457,0.0,1
9940,4,0,10,0.0,0.0,0.0,0
9941,0,0,58,0.005172414,0.0,0.0,0
9942,0,0,3,0.0,0.0,0.0,0
9943,0,0,1,0.2,0.0,0.0,0
9944,0,0,4,0.1,0.0,0.0,0
9945,0,0,68,0.0,0.0,0.0,0
9946,0,0,17,0.023529412,0.0,0.0,0
9947,0,0,39,0.005405405,0.0,0.0,0
9948,0,0,3,0.2,0.0,0.0,0
9949,0,0,1,0.2,0.0,0.0,0
9950,0,0,6,0.066666667,0.0,0.0,0
9951,3,0,258,0.002316602,0.0,0.0,0
9952,1,0,32,0.0,111.2629939,0.0,1
9953,0,0,8,0.0,14.1374752,0.0,1
9954,0,0,26,0.024,0.0,0.0,0
9955,0,0,31,0.012903226,0.0,0.0,0
9956,10,1,103,0.0,14.69960115,0.0,0
9957,1,0,17,0.0,9.836358025,0.0,1
9958,16,4,78,0.014132104,7.296889074,0.0,1
9959,17,8,62,0.007452575,79.48403933,0.0,0
9960,0,0,13,0.015384615,0.0,0.0,0
9961,1,2,69,0.010869565,0.0,0.0,0
9962,4,1,44,0.017391304,10.57361945,0.0,0
9963,7,1,197,0.0,1.573423226,0.0,0
9964,1,0,13,0.0,51.75775772,0.0,1
9965,0,0,35,0.005714286,0.0,0.0,0
9966,3,0,27,0.0,43.89691103,0.0,1
9967,0,0,50,0.002083333,0.0,0.0,0
9968,3,0,6,0.022222222,0.0,0.0,0
9969,9,5,107,0.005309735,0.0,0.0,0
9970,0,1,0,0.2,0.0,0.0,0
9971,18,8,359,0.000795756,7.231074783,0.0,1
9972,0,0,63,0.0,0.0,0.0,0
9973,0,2,82,0.007058824,0.0,0.0,0
9974,0,0,14,0.0,0.0,0.0,0
9975,3,0,34,0.0,0.0,0.0,0
9976,11,0,169,0.002406417,8.174728678,0.0,0
9977,6,0,11,0.0,0.0,0.0,0
9978,6,1,39,0.001515152,50.17693633,0.0,0
9979,1,2,31,0.019047619,30.81857956,0.0,1
9980,0,0,1,0.2,0.0,0.0,0
9981,18,0,58,0.008955224,0.0,0.0,0
9982,4,2,85,0.007777778,5.052145956,0.0,0
9983,0,0,23,0.017391304,0.0,0.0,0
9984,0,0,5,0.1,0.0,0.0,0
9985,2,0,52,0.0,0.0,0.0,0
9986,3,0,52,0.0,0.0,0.0,0
9987,1,0,58,0.002298851,17.98756852,0.0,0
9988,0,0,13,0.0,103.0610827,0.0,1
9989,0,0,23,0.004347826,0.0,0.0,0
9990,0,0,12,0.0,0.0,0.0,0
9991,0,0,6,0.033333333,0.0,0.0,0
9992,10,4,68,0.0,0.0,0.0,0
9993,0,0,2,0.2,0.0,0.0,0
9994,1,2,21,0.008333333,0.0,0.0,1
9995,0,2,7,0.0,0.0,0.0,0
9996,0,0,12,0.0,0.0,0.0,0
9997,0,0,4,0.05,0.0,0.0,0
9998,12,4,100,0.00925181,2.638074656,0.0,1
9999,4,0,56,0.010714286,5.04016763,0.0,1
10000,9,0,30,0.005405405,0.0,0.0,0
10001,1,3,80,0.007228916,0.0,0.0,0
10002,0,0,42,0.0025,0.0,0.0,0
10003,9,1,6,0.0,0.0,0.0,0
10004,1,0,53,0.007843137,0.0,0.0,0
10005,2,0,10,0.0,0.0,0.0,0
10006,0,0,3,0.1,0.0,0.0,0
10007,0,0,4,0.0,0.0,0.0,0
10008,0,0,16,0.00625,0.0,0.0,0
10009,0,0,1,0.2,0.0,0.0,0
10010,3,2,29,0.008064516,0.0,0.0,0
10011,0,0,23,0.029166667,0.0,0.0,0
10012,7,0,5,0.0,0.0,0.0,0
10013,6,0,30,0.0,10.3889438,0.0,1
10014,2,0,59,0.006779661,0.0,0.0,0
10015,0,0,6,0.033333333,0.0,0.0,0
10016,0,0,12,0.0,19.37005896,0.0,1
10017,0,0,3,0.0,0.0,0.0,0
10018,0,0,30,0.003571429,0.0,0.0,0
10019,0,0,12,0.016666667,0.0,0.0,0
10020,1,0,8,0.008888889,0.0,0.0,0
10021,3,2,36,0.005263158,0.0,0.0,0
10022,0,0,26,0.0,20.79483821,0.0,0
10023,0,0,37,0.005555556,0.0,0.0,1
10024,5,0,15,0.0,81.334441,0.0,1
10025,0,0,25,0.034722222,120.587914,0.0,0
10026,5,1,40,0.0,12.48912129,0.0,0
10027,0,0,10,0.083333333,0.0,0.0,0
10028,0,0,2,0.0,0.0,0.0,0
10029,0,0,9,0.0,0.0,0.0,0
10030,0,0,8,0.0,0.0,0.0,0
10031,8,0,163,0.008383234,5.28608849,0.0,1
10032,1,5,34,0.0,8.838027292,0.0,0
10033,8,3,61,0.015196078,0.0,0.0,0
10034,9,0,66,0.003555556,11.73221807,0.0,1
10035,11,0,49,0.0,0.0,0.0,0
10036,4,3,147,0.008445946,0.0,0.0,0
10037,0,0,1,0.2,0.0,0.0,0
10038,0,0,24,0.0,76.7910465,0.0,1
10039,0,2,41,0.002790698,0.0,0.0,0
10040,3,0,58,0.0,0.0,0.0,1
10041,0,0,12,0.0,0.0,0.0,0
10042,5,0,81,0.00021645,0.0,0.0,0
10043,0,0,25,0.0,0.0,0.0,0
10044,0,2,114,0.003478261,1.795451001,0.0,0
10045,0,0,4,0.0,0.0,0.0,0
10046,2,1,264,0.006289308,0.0,0.0,1
10047,0,0,8,0.0,27.77725875,0.0,1
10048,2,0,90,0.0,16.87878625,0.0,0
10049,0,0,53,0.004528302,0.0,0.0,1
10050,3,0,8,0.02,0.0,0.0,0
10051,2,0,21,0.027272727,0.0,0.0,0
10052,2,0,1,0.0,0.0,0.0,0
10053,1,0,12,0.0,115.7819471,0.0,1
10054,0,0,22,0.045454545,0.0,0.0,0
10055,5,1,10,0.0,0.0,0.0,0
10056,0,3,89,0.00326087,0.0,0.0,0
10057,3,0,39,0.0,3.941736143,0.0,0
10058,0,2,132,0.003731343,0.0,0.0,0
10059,5,0,11,0.0,0.0,0.0,0
10060,0,0,1,0.2,0.0,0.0,0
10061,0,0,4,0.1,0.0,0.0,0
10062,0,0,21,0.003174603,0.0,0.0,0
10063,3,0,15,0.0,88.80448992,0.0,1
10064,0,0,23,0.0,0.0,0.0,0
10065,0,0,4,0.0,0.0,0.0,0
10066,7,1,115,0.0,4.970219813,0.0,1
10067,0,3,24,0.015384615,72.06822266,0.0,0
10068,1,0,8,0.0,0.0,0.0,0
10069,0,0,27,0.007407407,0.0,0.0,0
10070,1,0,19,0.02037037,16.9796231,0.0,0
10071,1,0,3,0.0,0.0,0.0,0
10072,0,2,134,0.00344942,5.667450916,0.0,1
10073,8,1,70,0.005921856,0.0,0.0,0
10074,0,0,2,0.0,0.0,0.0,0
10075,1,0,18,0.0,0.0,0.0,0
10076,4,2,31,0.016666667,0.0,0.0,0
10077,4,4,37,0.024242424,6.062330164,0.0,0
10078,0,0,24,0.0,0.0,0.0,0
10079,0,1,65,0.007395833,0.0,0.0,0
10080,2,1,19,0.0,0.0,0.0,0
10081,4,0,13,0.0,0.0,0.0,1
10082,2,1,106,0.009047619,1.777492546,0.0,1
10083,0,2,4,0.0,0.0,0.0,0
10084,2,0,7,0.0,0.0,0.0,0
10085,4,2,4,0.0,0.0,0.0,0
10086,0,0,3,0.2,0.0,0.0,0
10087,9,2,120,0.004651163,2.442153455,0.0,0
10088,0,0,5,0.0,0.0,0.0,0
10089,6,3,120,0.002459016,8.788976395,0.0,0
10090,2,1,12,0.0,0.0,0.0,0
10091,0,0,41,0.00232288,0.0,0.0,0
10092,0,0,7,0.071428571,0.0,0.0,0
10093,0,0,1,0.2,0.0,0.0,0
10094,0,0,35,0.0,0.0,0.0,0
10095,0,0,18,0.047058824,0.0,0.0,0
10096,0,0,10,0.0,0.0,0.0,0
10097,1,0,20,0.0,103.1402899,0.0,1
10098,0,0,6,0.0,0.0,0.0,0
10099,1,0,22,0.0,0.0,0.0,0
10100,2,0,33,0.001010101,0.0,0.0,0
10101,9,0,20,0.012121212,0.0,0.0,0
10102,7,5,68,0.013513514,0.0,0.0,0
10103,1,3,1,0.0,0.0,0.0,1
10104,0,1,19,0.0,0.0,0.0,0
10105,17,4,139,0.001973684,86.79082569,0.0,0
10106,4,0,70,0.008767123,0.0,0.0,1
10107,1,0,79,0.002531646,0.0,0.0,0
10108,0,1,7,0.0,0.0,0.0,0
10109,0,0,6,0.0,0.0,0.0,0
10110,4,1,48,0.014038462,0.0,0.0,0
10111,0,0,4,0.05,0.0,0.0,0
10112,0,0,2,0.0,0.0,0.0,0
10113,5,4,61,0.007179487,14.62413644,0.0,0
10114,8,0,9,0.018181818,0.0,0.0,0
10115,0,0,1,0.2,0.0,0.0,0
10116,0,0,10,0.0,0.0,0.0,0
10117,5,2,32,0.009009009,0.0,0.0,0
10118,3,0,15,0.0,0.0,0.0,0
10119,8,0,33,0.0,18.16617631,0.0,0
10120,3,0,12,0.015384615,0.0,0.0,0
10121,0,2,40,0.0,0.0,0.0,0
10122,3,0,26,0.014285714,13.24667166,0.0,1
10123,2,3,24,0.028571429,0.0,0.0,0
10124,0,0,2,0.0,0.0,0.0,0
10125,0,0,3,0.0,0.0,0.0,0
10126,0,0,17,0.0,0.0,0.0,0
10127,2,0,50,0.002641509,0.0,0.0,0
10128,1,0,10,0.0,0.0,0.0,0
10129,7,0,59,0.0,0.0,0.0,0
10130,4,0,23,0.0,58.20233822,0.0,1
10131,7,0,35,0.0,46.21605051,0.0,1
10132,0,0,25,0.016,0.0,0.0,0
10133,6,0,32,0.010810811,13.49031898,0.0,1
10134,21,4,67,0.007407407,0.548811351,0.0,0
10135,0,2,105,0.001869159,0.0,0.0,0
10136,2,0,7,0.0,0.0,0.0,0
10137,11,0,39,0.006666667,22.42576795,0.0,1
10138,0,0,4,0.0,0.0,0.0,0
10139,9,4,57,0.003030303,30.60955642,0.0,1
10140,1,0,31,0.01010101,0.0,0.0,0
10141,0,0,9,0.0,0.0,0.0,0
10142,0,0,16,0.016666667,0.0,0.0,0
10143,0,0,33,0.012121212,0.0,0.0,0
10144,6,0,23,0.000833333,0.0,0.0,0
10145,1,0,10,0.0,0.0,0.0,0
10146,0,0,1,0.2,0.0,0.0,0
10147,0,0,18,0.0,0.0,0.0,0
10148,0,0,23,0.0,0.0,0.0,0
10149,0,0,10,0.0,0.0,0.0,0
10150,0,0,58,0.0,0.0,0.0,0
10151,1,0,5,0.0,0.0,0.0,0
10152,1,4,32,0.005714286,0.0,0.0,0
10153,0,0,108,0.005555556,0.0,0.0,0
10154,1,0,8,0.0,0.0,0.0,0
10155,2,0,13,0.0,0.0,0.0,0
10156,0,0,6,0.05,0.0,0.0,0
10157,0,0,49,0.0,9.0847678,0.0,1
10158,4,0,174,0.0,0.0,0.0,0
10159,1,1,200,0.004207921,3.730318306,0.0,1
10160,4,0,29,0.0,0.0,0.0,0
10161,1,0,56,0.021052632,0.0,0.0,1
10162,0,0,14,0.0,0.0,0.0,0
10163,10,0,54,0.003076923,0.0,0.0,1
10164,3,0,31,0.006451613,5.793026792,0.0,1
10165,0,0,1,0.2,0.0,0.0,0
10166,0,0,1,0.2,0.0,0.0,0
10167,2,0,47,0.004787234,0.0,0.0,0
10168,8,6,312,0.002769231,8.055833998,0.0,0
